Chrom,Start,End,Name
3,33181532,33181752,NUI933
3,33200149,33200179,NUI934
3,33382260,33383354,NUI935
3,34424568,34424570,NUI936
3,35066836,35066843,NUI937
3,35212350,35212350,NUI938
3,35736402,35736415,NUI939
3,35804507,35804514,NUI940
3,36307328,36307329,NUI941
3,36476215,36476225,NUI942
3,36493359,36493359,NUI943
3,37272251,37272251,NUI944
3,37715979,37715987,NUI945
3,37769255,37769263,NUI946
3,38227093,38228529,NUI947
3,38601897,38601897,NUI948
3,38883220,38883235,NUI949
3,38889848,38890276,NUI950
3,39052038,39052045,NUI951
3,39476955,39477000,NUI952
3,39609256,39609259,NUI953
3,39659775,39659791,NUI954
3,39695475,39695485,NUI955
3,39931373,39931375,NUI956
3,39979419,39979432,NUI957
3,40177825,40179152,NUI958
3,40177848,40177852,NUI959
3,40612805,40612806,NUI960
3,40654395,40654402,NUI961
3,40665536,40665549,NUI962
3,41186600,41186778,NUI963
3,41573489,41573489,NUI964
3,41830001,41834539,NUI965
3,42048748,42050754,NUI966
3,42056931,42056945,NUI967
3,42659042,42659043,NUI968
3,43757443,43757444,NUI969
3,43786592,43786607,NUI970
3,44242271,44242271,NUI971
3,44449383,44449384,NUI972
3,45062188,45062200,NUI973
3,45823042,45823043,NUI974
3,46580978,46580979,NUI975
3,47330209,47330218,NUI976
3,48319459,48320130,NUI977
3,48479470,48479473,NUI978
3,48671026,48671032,NUI979
3,48708493,48709065,NUI980
3,49154773,49154774,NUI981
3,49154774,49155768,NUI982
3,49182257,49182272,NUI983
3,49277525,49277541,NUI984
3,49989339,49989340,NUI985
3,50391240,50391240,NUI986
3,51726646,51726648,NUI987
3,52069147,52069152,NUI988
3,52290932,52291066,NUI989
3,53446703,53447489,NUI990
3,53518907,53518922,NUI991
3,53853931,53853941,NUI992
3,54053568,54053700,NUI993
3,55199249,55199249,NUI994
3,55481070,55481073,NUI995
3,55641974,55641986,NUI996
3,55701731,55701732,NUI997
3,56115618,56115626,NUI998
3,57255504,57255504,NUI999
3,57514402,57514409,NUI1000
3,58038186,58038190,NUI1001
3,58223404,58223404,NUI1002
3,58301640,58301642,NUI1003
3,59037379,59037504,NUI1004
3,60692669,60692670,NUI1005
3,60778618,60778620,NUI1006
3,60799531,60799532,NUI1007
3,61263588,61264593,NUI1008
3,61400574,61400967,NUI1009
3,61415724,61415728,NUI1010
3,61508622,61508628,NUI1011
3,61657078,61657363,NUI1012
3,61780287,61780292,NUI1013
3,61853094,61853096,NUI1014
3,62311550,62311689,NUI1015
3,63512284,63512286,NUI1016
3,63897276,63902911,NUI1017
3,64315192,64315192,NUI1018
3,64695963,64695972,NUI1019
3,64879706,64879708,NUI1020
3,65357789,65357801,NUI1021
3,65424478,65424490,NUI1022
3,65435076,65435090,NUI1023
3,65530614,65530618,NUI1024
3,65951094,65951123,NUI1025
3,66156064,66156064,NUI1026
3,66666475,66666477,NUI1027
3,66700824,66700829,NUI1028
3,67290965,67293467,NUI1029
3,67634831,67634842,NUI1030
3,67722427,67722476,NUI1031
3,67810707,67810711,NUI1032
3,67855243,67857232,NUI1033
3,68597627,68597629,NUI1034
3,68600075,68600080,NUI1035
3,68835389,68835390,NUI1036
3,69089901,69089902,NUI1037
3,69113816,69113819,NUI1038
3,69125409,69127814,NUI1039
3,69311004,69311067,NUI1040
3,69414998,69415009,NUI1041
3,69467627,69467648,NUI1042
3,69501264,69501270,NUI1043
3,69720705,69720933,NUI1044
3,69774576,69774605,NUI1045
3,69844184,69844269,NUI1046
3,70034085,70034086,NUI1047
3,70219537,70219822,NUI1048
3,70530911,70530916,NUI1049
3,70946160,70946175,NUI1050
3,71379252,71379260,NUI1051
3,71525550,71525552,NUI1052
3,71651806,71651807,NUI1053
3,72144507,72144518,NUI1054
3,72293571,72293577,NUI1055
3,73654112,73656584,NUI1056
3,74075137,74075153,NUI1057
3,74986209,74986212,NUI1058
3,75301768,75301769,NUI1059
3,75314010,75314011,NUI1060
3,76108716,76108721,NUI1061
3,76165136,76165146,NUI1062
3,76208251,76208265,NUI1063
3,77029624,77030305,NUI1064
3,77030316,77030343,NUI1065
3,77426919,77426944,NUI1066
3,80101785,80101790,NUI1067
3,80202749,80202764,NUI1068
3,80257235,80257250,NUI1069
3,81047531,81047534,NUI1070
3,82092870,82092882,NUI1071
3,83131557,83131574,NUI1072
3,83165176,83165178,NUI1073
3,83601754,83601756,NUI1074
3,83601756,83602136,NUI1075
3,83639473,83639611,NUI1076
3,83749445,83749447,NUI1077
3,84842896,84842897,NUI1078
3,84884130,84884164,NUI1079
3,84924970,84924970,NUI1080
3,85602166,85602166,NUI1081
3,85741284,85741286,NUI1082
3,85789026,85789477,NUI1083
3,85877485,85879079,NUI1084
3,85964551,85964555,NUI1085
3,86135333,86135334,NUI1086
3,86395828,86395828,NUI1087
3,86529566,86529576,NUI1088
3,86906787,86906805,NUI1089
3,87266522,87266532,NUI1090
3,87406327,87406328,NUI1091
3,88421521,88421536,NUI1092
3,88928988,88928991,NUI1093
3,89704514,89704521,NUI1094
3,91164079,91164175,NUI1095
3,91459963,91459966,NUI1096
3,92183319,92183355,NUI1097
3,92210562,92210567,NUI1098
3,93747183,93747197,NUI1099
3,96029969,96029969,NUI1100
3,96253654,96253670,NUI1101
3,96458779,96458997,NUI1102
3,96482353,96482361,NUI1103
3,96482361,96482975,NUI1104
3,96925199,96925204,NUI1105
3,97050544,97050934,NUI1106
3,97219353,97219358,NUI1107
3,100068196,100068565,NUI1108
3,100319027,100319076,NUI1109
3,101104491,101104502,NUI1110
3,101121922,101121934,NUI1111
3,102311011,102311020,NUI1112
3,102919569,102919586,NUI1113
3,103080227,103087096,NUI1114
3,103141212,103141214,NUI1115
3,103492405,103492758,NUI1116
3,103613554,103613562,NUI1117
3,103734902,103734906,NUI1118
3,104147461,104147461,NUI1119
3,104355062,104356423,NUI1120
3,104432418,104432420,NUI1121
3,105445509,105445541,NUI1122
3,105972230,105972236,NUI1123
3,106203253,106203266,NUI1124
3,108412838,108412855,NUI1125
3,109375307,109375542,NUI1126
3,109757946,109758118,NUI1127
3,110241510,110241587,NUI1128
3,111126518,111126527,NUI1129
3,111137977,111137983,NUI1130
3,111338894,111338900,NUI1131
3,111434246,111434248,NUI1132
3,111526798,111526803,NUI1133
3,111830346,111830427,NUI1134
3,112289343,112289351,NUI1135
3,112380163,112380841,NUI1136
3,112387279,112387279,NUI1137
3,112565327,112565340,NUI1138
3,113350459,113350472,NUI1139
3,113515995,113515996,NUI1140
3,113795630,113795660,NUI1141
3,113995121,113995127,NUI1142
3,113996420,113996434,NUI1143
3,114434652,114434669,NUI1144
3,114576794,114576795,NUI1145
3,115438949,115439035,NUI1146
3,116562866,116562871,NUI1147
3,116611517,116611522,NUI1148
3,117741880,117741886,NUI1149
3,117974711,117974712,NUI1150
3,118152048,118152084,NUI1151
3,119111288,119111293,NUI1152
3,119511142,119511714,NUI1153
3,119511714,119511723,NUI1154
3,120421539,120421541,NUI1155
4,938610,938614,NUI1156
4,2245397,2245400,NUI1157
4,2637312,2637323,NUI1158
4,2869511,2869515,NUI1159
4,3025954,3025965,NUI1160
4,3299261,3299264,NUI1161
4,3461748,3461751,NUI1162
4,3620345,3620352,NUI1163
4,3852385,3852388,NUI1164
4,4023945,4023959,NUI1165
4,4291508,4291727,NUI1166
4,4576876,4576881,NUI1167
4,6512713,6512859,NUI1168
4,7133760,7133810,NUI1169
4,7336174,7337838,NUI1170
4,7337838,7337845,NUI1171
4,7677490,7677491,NUI1172
4,7839411,7839411,NUI1173
4,8041980,8041983,NUI1174
4,8454361,8454362,NUI1175
4,8708902,8708912,NUI1176
4,8833298,8833308,NUI1177
4,9480395,9480399,NUI1178
4,9591750,9591751,NUI1179
4,9946107,9947176,NUI1180
4,10557995,10558012,NUI1181
4,10718387,10718388,NUI1182
4,10868826,10868828,NUI1183
4,10950645,10951437,NUI1184
4,11058059,11058233,NUI1185
4,11252265,11252547,NUI1186
4,11508938,11509319,NUI1187
4,11566609,11568309,NUI1188
4,11875258,11875261,NUI1189
4,12552011,12552023,NUI1190
4,12650164,12650169,NUI1191
4,12708121,12708126,NUI1192
4,13153450,13153452,NUI1193
4,13380449,13380468,NUI1194
4,13504588,13506044,NUI1195
4,14800674,14800688,NUI1196
4,14889981,14889981,NUI1197
4,15024820,15024829,NUI1198
4,15410587,15410592,NUI1199
4,15474864,15474875,NUI1200
4,16869009,16869011,NUI1201
4,18535036,18535040,NUI1202
4,19703753,19703759,NUI1203
4,19756583,19756634,NUI1204
4,19842618,19845252,NUI1205
4,20111992,20112274,NUI1206
4,20315460,20315470,NUI1207
4,21048091,21048095,NUI1208
4,22076530,22076538,NUI1209
4,22170015,22171736,NUI1210
4,22404348,22404355,NUI1211
4,23175869,23175874,NUI1212
4,23287250,23287251,NUI1213
4,24198463,24198513,NUI1214
4,24264531,24264533,NUI1215
4,24825807,24825808,NUI1216
4,24972774,24972777,NUI1217
4,25742825,25742841,NUI1218
4,27355121,27355129,NUI1219
4,29816545,29816596,NUI1220
4,29948186,29948200,NUI1221
4,29959950,29959962,NUI1222
4,29961450,29961456,NUI1223
4,30358582,30358921,NUI1224
4,30720398,30722682,NUI1225
4,31266386,31266393,NUI1226
4,31328073,31328076,NUI1227
4,31542315,31542327,NUI1228
4,31710934,31711002,NUI1229
4,31795786,31795795,NUI1230
4,31999340,32000991,NUI1231
4,32306509,32306608,NUI1232
4,32483548,32483552,NUI1233
4,32506446,32511886,NUI1234
4,32506455,32506458,NUI1235
4,32773501,32773511,NUI1236
4,34568620,34568621,NUI1237
4,34712710,34712712,NUI1238
4,34744592,34744597,NUI1239
4,34768146,34768171,NUI1240
4,35764886,35764910,NUI1241
4,35841669,35841671,NUI1242
4,36026286,36027402,NUI1243
4,36478741,36478746,NUI1244
4,36792377,36792388,NUI1245
4,37241439,37241445,NUI1246
4,37670217,37670222,NUI1247
4,37844692,37844705,NUI1248
4,38266266,38266268,NUI1249
4,38870533,38870547,NUI1250
4,39088426,39088428,NUI1251
4,39273458,39273473,NUI1252
4,39379077,39379079,NUI1253
4,39793310,39793330,NUI1254
4,39916099,39916104,NUI1255
4,39973505,39973508,NUI1256
4,41287894,41287908,NUI1257
4,41535409,41535409,NUI1258
4,41686322,41686331,NUI1259
4,41770598,41773201,NUI1260
4,41950220,41950243,NUI1261
4,42161671,42161684,NUI1262
4,42603107,42603109,NUI1263
4,43146396,43146397,NUI1264
4,43569904,43569908,NUI1265
4,43866819,43869217,NUI1266
4,44057357,44057479,NUI1267
4,44252247,44252747,NUI1268
4,44689551,44689562,NUI1269
4,45433440,45433502,NUI1270
4,45472920,45472924,NUI1271
4,45845441,45845443,NUI1272
4,46043007,46043019,NUI1273
4,46179090,46179097,NUI1274
4,46967116,46967616,NUI1275
4,47052532,47052543,NUI1276
4,47203637,47203643,NUI1277
4,47502938,47502943,NUI1278
4,47674149,47674153,NUI1279
4,47674153,47674478,NUI1280
4,47879181,47879195,NUI1281
4,48001385,48001390,NUI1282
4,48471617,48471619,NUI1283
4,49467287,49467288,NUI1284
4,50321177,50321261,NUI1285
4,50554675,50555793,NUI1286
4,50555790,50560064,NUI1287
4,51436263,51436278,NUI1288
4,51755282,51755288,NUI1289
4,51774618,51774628,NUI1290
4,52296646,52296685,NUI1291
4,52733860,52733865,NUI1292
4,53697548,53697553,NUI1293
4,54389219,54389710,NUI1294
4,55260700,55260793,NUI1295
4,55313176,55313442,NUI1296
4,55422039,55422058,NUI1297
4,55828976,55828977,NUI1298
4,56285815,56285816,NUI1299
4,56508504,56508509,NUI1300
4,56885522,56885527,NUI1301
4,56899038,56899052,NUI1302
4,57264773,57264774,NUI1303
4,57339481,57339482,NUI1304
4,57637829,57638761,NUI1305
4,57668122,57668126,NUI1306
4,58182136,58182147,NUI1307
4,58581756,58581758,NUI1308
4,58764018,58764070,NUI1309
4,58777062,58777076,NUI1310
4,58901432,58901442,NUI1311
4,59313893,59314186,NUI1312
4,59374135,59374967,NUI1313
4,60623081,60623087,NUI1314
4,61069785,61070209,NUI1315
4,61288471,61288599,NUI1316
4,61344407,61344422,NUI1317
4,61493634,61493636,NUI1318
4,61576520,61577692,NUI1319
4,61853498,61853499,NUI1320
4,63022743,63022853,NUI1321
4,63057171,63057177,NUI1322
4,63142160,63142165,NUI1323
4,63245535,63245539,NUI1324
4,63442020,63442184,NUI1325
4,64009147,64009149,NUI1326
4,64168056,64168062,NUI1327
4,64263596,64263597,NUI1328
4,64690044,64690049,NUI1329
4,64910325,64910332,NUI1330
4,65469339,65469339,NUI1331
4,65890293,65890294,NUI1332
4,65987715,65987726,NUI1333
4,66061845,66061846,NUI1334
4,68235866,68235970,NUI1335
4,68318431,68318434,NUI1336
4,68385053,68385067,NUI1337
4,68858698,68858703,NUI1338
4,69404563,69410153,NUI1339
4,69927571,69927573,NUI1340
4,70184392,70184395,NUI1341
4,70193839,70193849,NUI1342
4,70408034,70408043,NUI1343
4,71251718,71251720,NUI1344
4,71324429,71324446,NUI1345
4,71498121,71498138,NUI1346
4,71797959,71798182,NUI1347
4,71923877,71923884,NUI1348
4,73145930,73145933,NUI1349
4,73842581,73842590,NUI1350
4,74696948,74696951,NUI1351
4,75497145,75497165,NUI1352
4,75584778,75584781,NUI1353
4,75672238,75672250,NUI1354
4,76340654,76340659,NUI1355
4,76642215,76642216,NUI1356
4,76870361,76870747,NUI1357
4,77026642,77026643,NUI1358
4,77171865,77172057,NUI1359
4,77209575,77209575,NUI1360
4,78296134,78296148,NUI1361
4,78382924,78388256,NUI1362
4,78387851,78388112,NUI1363
4,79402073,79402086,NUI1364
4,79748787,79748791,NUI1365
4,80210278,80210316,NUI1366
4,80439873,80439877,NUI1367
4,80639206,80639206,NUI1368
4,80657086,80657102,NUI1369
4,80946002,80946003,NUI1370
4,81134670,81134672,NUI1371
4,81399963,81399969,NUI1372
4,81657187,81657190,NUI1373
4,81786196,81786202,NUI1374
4,82024776,82024776,NUI1375
4,83460880,83461654,NUI1376
4,83618748,83618759,NUI1377
4,83752784,83754072,NUI1378
4,84062375,84062390,NUI1379
4,84311589,84311590,NUI1380
4,84591268,84592763,NUI1381
4,84689009,84689010,NUI1382
4,84865311,84865343,NUI1383
4,85019542,85019546,NUI1384
4,85258015,85258020,NUI1385
4,85479530,85479530,NUI1386
4,85737853,85737857,NUI1387
4,86118821,86118832,NUI1388
4,86218526,86218816,NUI1389
4,87802659,87802665,NUI1390
4,90248471,90249512,NUI1391
4,90483482,90483490,NUI1392
4,91069321,91069322,NUI1393
4,91106764,91106770,NUI1394
4,91314700,91315001,NUI1395
4,91624679,91624896,NUI1396
4,92462333,92462349,NUI1397
4,92759762,92759776,NUI1398
4,93106272,93106286,NUI1399
4,93520963,93520964,NUI1400
4,94720032,94720042,NUI1401
4,94857576,94857577,NUI1402
4,94928667,94928671,NUI1403
4,95853292,95853292,NUI1404
4,96047759,96047780,NUI1405
4,96047780,96050336,NUI1406
4,96692988,96692999,NUI1407
4,96812290,96812294,NUI1408
4,97138152,97138561,NUI1409
4,97266073,97266216,NUI1410
4,97412146,97412157,NUI1411
4,97899407,97899641,NUI1412
4,98193184,98193185,NUI1413
4,99025068,99025072,NUI1414
4,99077024,99077024,NUI1415
4,99718639,99718654,NUI1416
4,99827352,99827358,NUI1417
4,100121345,100121372,NUI1418
4,100318645,100318648,NUI1419
4,100341450,100341456,NUI1420
4,100441993,100442645,NUI1421
4,100610981,100610992,NUI1422
4,100902565,100902583,NUI1423
4,101142310,101142325,NUI1424
4,101221662,101221664,NUI1425
4,101556496,101556506,NUI1426
4,101750628,101750631,NUI1427
4,101810380,101810397,NUI1428
4,101849799,101852310,NUI1429
4,102097945,102100016,NUI1430
4,102193001,102193007,NUI1431
4,102526702,102526717,NUI1432
4,102637987,102637993,NUI1433
4,102688793,102688798,NUI1434
4,103076400,103076401,NUI1435
4,103259282,103259293,NUI1436
4,103376035,103376037,NUI1437
4,104111393,104111461,NUI1438
4,104807942,104807956,NUI1439
4,105047546,105047546,NUI1440
4,105067261,105067282,NUI1441
4,105445416,105445443,NUI1442
4,105674386,105674389,NUI1443
4,106902474,106902486,NUI1444
4,107308391,107308395,NUI1445
4,107365248,107365249,NUI1446
4,107763137,107763138,NUI1447
4,108159528,108159538,NUI1448
4,108466922,108467397,NUI1449
4,108680752,108680753,NUI1450
4,108782438,108782438,NUI1451
4,108988215,108988229,NUI1452
4,109199959,109199962,NUI1453
4,109264552,109264557,NUI1454
4,109676869,109676870,NUI1455
4,109746575,109746745,NUI1456
4,109970732,109970746,NUI1457
4,110669304,110669317,NUI1458
4,110914594,110914596,NUI1459
4,111048496,111048496,NUI1460
4,111562881,111562883,NUI1461
4,111943262,111943275,NUI1462
4,111964240,111964244,NUI1463
4,111984990,111985197,NUI1464
4,112613061,112615800,NUI1465
4,112772580,112772582,NUI1466
4,112802520,112802529,NUI1467
4,112929428,112929431,NUI1468
4,113140464,113140478,NUI1469
4,113354168,113354184,NUI1470
4,114224551,114224553,NUI1471
4,114822521,114822535,NUI1472
4,115585340,115587418,NUI1473
4,115796568,115796582,NUI1474
4,115820592,115825242,NUI1475
4,115821395,115821518,NUI1476
4,116316333,116316341,NUI1477
4,117031487,117031494,NUI1478
4,117835739,117835764,NUI1479
4,117936150,117936163,NUI1480
4,118092635,118093161,NUI1481
4,118322747,118322759,NUI1482
4,118775413,118776579,NUI1483
4,119209221,119209221,NUI1484
4,119247918,119247932,NUI1485
4,119485844,119485844,NUI1486
5,1385492,1385599,NUI1487
5,1465513,1466834,NUI1488
5,1966779,1967545,NUI1489
5,1978418,1980969,NUI1490
5,2346907,2346912,NUI1491
5,2361258,2361300,NUI1492
5,2408001,2408006,NUI1493
5,2551018,2551022,NUI1494
5,2719910,2719914,NUI1495
5,3073240,3073343,NUI1496
5,3076782,3076786,NUI1497
5,3155358,3155468,NUI1498
5,3407779,3408128,NUI1499
5,3408128,3408133,NUI1500
5,3449502,3449515,NUI1501
5,4500604,4502701,NUI1502
5,4502701,4503271,NUI1503
5,5010652,5010659,NUI1504
5,5010659,5011405,NUI1505
5,5101365,5101370,NUI1506
5,6706063,6706064,NUI1507
5,10184875,10184875,NUI1508
5,11080501,11080508,NUI1509
5,11694932,11695005,NUI1510
5,11758930,11758932,NUI1511
5,11761311,11761316,NUI1512
5,12124222,12124227,NUI1513
5,12427624,12427633,NUI1514
5,13971669,13971671,NUI1515
5,13977112,13977124,NUI1516
5,14957554,14958371,NUI1517
5,17735814,17735829,NUI1518
5,18395198,18395203,NUI1519
5,18723990,18724005,NUI1520
5,19729181,19729197,NUI1521
5,19910676,19910691,NUI1522
5,21541037,21541041,NUI1523
5,22422315,22422333,NUI1524
5,23109624,23109625,NUI1525
5,23592119,23592121,NUI1526
5,24236576,24236589,NUI1527
5,24796575,24796580,NUI1528
5,25128335,25128345,NUI1529
5,25236862,25236870,NUI1530
5,25350764,25350768,NUI1531
5,26086712,26086713,NUI1532
5,27106098,27106099,NUI1533
5,27845829,27845831,NUI1534
5,27976339,27976444,NUI1535
5,28076418,28076424,NUI1536
5,28418605,28418605,NUI1537
5,28516254,28516254,NUI1538
5,28591949,28591958,NUI1539
5,28730440,28730450,NUI1540
5,29045316,29045328,NUI1541
5,29131017,29132073,NUI1542
5,29182841,29183205,NUI1543
5,29729978,29729978,NUI1544
5,30198359,30198364,NUI1545
5,30473183,30473183,NUI1546
5,30724894,30724909,NUI1547
5,31007407,31007407,NUI1548
5,31256452,31256472,NUI1549
5,31376964,31376967,NUI1550
5,31655338,31657922,NUI1551
5,31657922,31657959,NUI1552
5,31986918,31986940,NUI1553
5,32101912,32101922,NUI1554
5,32251798,32251838,NUI1555
5,32255080,32255081,NUI1556
5,33282187,33282188,NUI1557
5,33370512,33370520,NUI1558
5,33791359,33791360,NUI1559
5,34133379,34133401,NUI1560
5,34193908,34193922,NUI1561
5,35069333,35069338,NUI1562
5,35286388,35286402,NUI1563
5,35655303,35655313,NUI1564
5,35879347,35879362,NUI1565
5,36484611,36484611,NUI1566
5,36780288,36780299,NUI1567
5,36806307,36806321,NUI1568
5,37197849,37197855,NUI1569
5,38209084,38209097,NUI1570
5,39188276,39188290,NUI1571
5,39369402,39369419,NUI1572
5,39479879,39480613,NUI1573
5,39494762,39494780,NUI1574
5,40061682,40063734,NUI1575
5,40601071,40601976,NUI1576
5,41045350,41045353,NUI1577
5,41066703,41066707,NUI1578
5,41143748,41143753,NUI1579
5,41563433,41563434,NUI1580
5,42794933,42794943,NUI1581
5,43012262,43012263,NUI1582
5,44623518,44623519,NUI1583
5,44678644,44678646,NUI1584
5,45265208,45265218,NUI1585
5,46503925,46503980,NUI1586
5,46979829,46979833,NUI1587
5,47081316,47081321,NUI1588
5,47288003,47288007,NUI1589
5,47325677,47325686,NUI1590
5,47914490,47914496,NUI1591
5,48515942,48515944,NUI1592
5,48662903,48662916,NUI1593
5,49144699,49144714,NUI1594
5,49408731,49408733,NUI1595
5,49853439,49853440,NUI1596
5,50108820,50108832,NUI1597
5,50245355,50245477,NUI1598
5,50342862,50342871,NUI1599
5,51182296,51182302,NUI1600
5,52634111,52634112,NUI1601
5,52756123,52756125,NUI1602
5,52923943,52923964,NUI1603
5,53144893,53144900,NUI1604
5,53719111,53719122,NUI1605
5,54552687,54552701,NUI1606
5,55678209,55680295,NUI1607
5,56570858,56570863,NUI1608
5,58043298,58043302,NUI1609
5,59837132,59837146,NUI1610
5,60267161,60269962,NUI1611
5,60357260,60357263,NUI1612
5,60551108,60553964,NUI1613
5,60897585,60897590,NUI1614
5,61221733,61221746,NUI1615
5,62168187,62168202,NUI1616
5,62403699,62405728,NUI1617
5,62739596,62739599,NUI1618
5,62864006,62864037,NUI1619
5,63034137,63034150,NUI1620
5,63750949,63750969,NUI1621
5,64863904,64863913,NUI1622
5,65067939,65067969,NUI1623
5,65184521,65184524,NUI1624
5,65218932,65218945,NUI1625
5,65227651,65227651,NUI1626
5,65888678,65888692,NUI1627
5,65957521,65957522,NUI1628
5,66013313,66013439,NUI1629
5,66169841,66169858,NUI1630
5,66226658,66226659,NUI1631
5,66538086,66538299,NUI1632
5,66855107,66855111,NUI1633
